meas_num_id,meas_id,method_name,method_type,n_blocks,n_aliases
GLOBmeas_1540,equation_of_state_calculation,Equation of State Calculation,custom,2,1
GLOBmeas_1541,estimated_by_mass_and_dimensions_of_pellet_of_crystal,estimated by mass and dimensions of pellet of crystal,custom,2,1
GLOBmeas_1542,estimated_from_mass_and_dimension_of_pellet_of_crystal,estimated from mass and dimension of pellet of crystal,custom,2,1
GLOBmeas_1543,estimated_from_the_vle_measurements,Estimated from the VLE measurements,custom,2,1
GLOBmeas_1544,expansion_method,expansion method,custom,2,1
GLOBmeas_1545,fischer_boiling_temperature_apparatus,Fischer boiling temperature apparatus,custom,2,1
GLOBmeas_1546,flow_cloud_point_method,flow-cloud-point method,custom,2,1
GLOBmeas_1547,flow_saturation_technique,Flow saturation technique,custom,2,1
GLOBmeas_1548,flow_type_phase_equilibrium_apparatus,flow-type phase equilibrium apparatus,custom,2,1
GLOBmeas_1549,flow_ufactor_8,FLOW:UFactor:8,custom,2,1
GLOBmeas_1550,forced_bubble_method,Forced bubble method,custom,2,1
GLOBmeas_1551,from_emf,From EMF,custom,2,1
GLOBmeas_1552,from_refractive_index_measurements,From refractive index measurements,custom,2,1
GLOBmeas_1553,from_refractive_indices,from refractive indices,custom,2,1
GLOBmeas_1554,from_speed_of_sound_measurements,From speed of sound measurements,custom,2,1
GLOBmeas_1555,from_the_change_of_vapor_pressure_slope,From the change of vapor pressure slope,custom,2,1
GLOBmeas_1556,ftir,FTIR,custom,2,1
GLOBmeas_1557,ftir_absorption_spectroscopy,FTIR absorption spectroscopy,custom,2,1
GLOBmeas_1558,gamma_ray_densimeter,gamma-ray densimeter,custom,2,1
GLOBmeas_1559,gas_volume_and_gc_measurements,gas volume and GC measurements,custom,2,1
GLOBmeas_1560,gas_volume_and_solute_mass,Gas volume and solute mass,custom,2,1
GLOBmeas_1561,gas_volume_before_and_after_dissolution,Gas Volume Before and After Dissolution,custom,2,1
GLOBmeas_1562,gas_volumes,gas volumes,custom,2,1
GLOBmeas_1563,gc_and_gas_volume,GC and gas volume,custom,2,1
GLOBmeas_1564,graduated_glass_cylinder,graduated glass cylinder,custom,2,1
GLOBmeas_1565,gravimetric_method_and_alkali_titration_method,gravimetric method and alkali titration method,custom,2,1
GLOBmeas_1566,hg_no3_2_volumetric_method,Hg(NO3)2 volumetric method,custom,2,1
GLOBmeas_1567,high_pressure_variable_volume_view_cell,high pressure variable volume view cell,custom,2,1
GLOBmeas_1568,high_temperature_high_pressure_adiabatci_calorimeter,High-temperature High-pressure adiabatci calorimeter,custom,2,1
GLOBmeas_1569,hotw_ufactor_4,HOTW:UFactor:4,custom,2,1
GLOBmeas_1570,hotw_ufactor_8,HOTW:UFactor:8,custom,2,1
GLOBmeas_1571,hp_4194a_impedance_gain_phase_analyzer,HP 4194A impedance-gain phase analyzer,custom,2,1
GLOBmeas_1572,hybal_ufactor_4,HYBAL:UFactor:4,custom,2,1
GLOBmeas_1573,imiage_processing_methods,imiage processing methods,custom,2,1
GLOBmeas_1574,inclined_tube_viscometer,inclined tube viscometer,custom,2,1
GLOBmeas_1575,inductively_coupled_plasma_optical_emission_spectrometer,Inductively coupled plasma-optical emission spectrometer,custom,2,1
GLOBmeas_1576,ion_selective_electrode_method,Ion-selective electrode method,custom,2,1
GLOBmeas_1577,ir,IR,custom,2,1
GLOBmeas_1578,isochoric_breaking_point,Isochoric Breaking Point,custom,2,1
GLOBmeas_1579,isochoric_heat_capacity,Isochoric heat capacity,custom,2,2
GLOBmeas_1580,isopie_method_isopie,ISOPIE:METHOD:ISOPIE,custom,2,1
GLOBmeas_1581,isopiestic_measurments,isopiestic measurments,custom,2,1
GLOBmeas_1582,isothermal_thermogravimetric,isothermal thermogravimetric,custom,2,1
GLOBmeas_1583,jacketed_glass_cell,jacketed glass cell,custom,2,1
GLOBmeas_1584,knauer_vapor_pressure_osmometer,Knauer vapor pressure osmometer,custom,2,1
GLOBmeas_1585,knudsen_ufactor_4,KNUDSEN:UFactor:4,custom,2,1
GLOBmeas_1586,kruss_k11_tensiometer_with_wilhelmy_plate,Kruss K11 tensiometer with Wilhelmy plate,custom,2,1
GLOBmeas_1587,kyoto_model_cm_117_conductivity_meter,Kyoto model CM-117 conductivity meter,custom,2,1
GLOBmeas_1588,laser_assisted_observation,laser assisted observation,custom,2,1
GLOBmeas_1589,laser_flash,Laser flash,custom,2,1
GLOBmeas_1590,laser_flash_method,laser flash method,custom,2,1
GLOBmeas_1591,laser_heating_and_fast_multi_channel_pyrometry,laser heating and fast multi-channel pyrometry,custom,2,1
GLOBmeas_1592,liquid_flow_through_an_orifice,Liquid flow through an orifice,custom,2,1
GLOBmeas_1593,loschmidt_cell_combined_with_holographic_interferometry,Loschmidt cell combined with holographic interferometry,custom,2,1
GLOBmeas_1594,manom_ufactor_32,MANOM:UFactor:32,custom,2,1
GLOBmeas_1595,manom_ufactor_4,MANOM:UFactor:4,custom,2,1
GLOBmeas_1596,manom_ufactor_8,MANOM:UFactor:8,custom,2,1
GLOBmeas_1597,mass_and_volume_of_pellet,mass and volume of pellet,custom,2,1
GLOBmeas_1598,mass_loss_of_water_from_packed_bed,mass loss of water from packed bed,custom,2,1
GLOBmeas_1599,mass_of_residual_ionic_liquid_after_drying,Mass of residual ionic liquid after drying,custom,2,1
GLOBmeas_1600,mass_volume_ratio_of_a_pellet,mass/volume ratio of a pellet,custom,2,1
GLOBmeas_1601,mdsc,MDSC,custom,2,1
GLOBmeas_1602,measurement_of_pressure,measurement of pressure,custom,2,1
GLOBmeas_1603,measuring_the_mass_and_volume_of_a_pellet,measuring the mass and volume of a pellet,custom,2,1
GLOBmeas_1604,melting_point_apparatus,Melting Point Apparatus,custom,2,1
GLOBmeas_1605,meniscus_disappearance_in_a_closed_cell,meniscus disappearance in a closed cell,custom,2,1
GLOBmeas_1606,metal_bellows_calorimeter,metal-bellows calorimeter,custom,2,1
GLOBmeas_1607,metal_bellows_variable_volumeter,metal-bellows variable volumeter,custom,2,1
GLOBmeas_1608,metler_toledo_seveneasytm_conductivity_meter,METLER TOLEDO SevenEasyTM conductivity meter,custom,2,1
GLOBmeas_1609,metrohm_model_712_switzerland,"Metrohm model 712, Switzerland",custom,2,1
GLOBmeas_1610,microdsc,microDSC,custom,2,1
GLOBmeas_1611,miniscus_level_in_closed_cell,miniscus level in closed cell,custom,2,1
GLOBmeas_1612,minumum_deviations_angle,Minumum deviations angle,custom,2,1
GLOBmeas_1613,model_smoothing,Model Smoothing,custom,2,1
GLOBmeas_1614,msone_ufactor_6,MSONE:UFactor:6,custom,2,1
GLOBmeas_1615,non_intrusive_technique_with_two_piezoelectric_transducers_based_on_the_time_of_flight,non intrusive technique with two piezoelectric transducers based on the time of flight,custom,2,1
GLOBmeas_1616,non_isothermal_thermogravimetric,non-isothermal thermogravimetric,custom,2,1
GLOBmeas_1617,non_volatility_assumption,Non-volatility assumption,custom,2,1
GLOBmeas_1618,novasina_aw_center_water_activity_meter,Novasina AW-Center water activity meter,custom,2,2
GLOBmeas_1619,oscillating_piston_cambridge_applied_systems_model,Oscillating piston [Cambridge Applied Systems Model],custom,2,1
GLOBmeas_1620,oscillating_piston_viscometer,Oscillating piston viscometer,custom,2,1
GLOBmeas_1621,osdisk_ufactor_0_2,OSDISK:UFactor:0.2,custom,2,1
GLOBmeas_1622,osdisk_ufactor_0_5,OSDISK:UFactor:0.5,custom,2,1
GLOBmeas_1623,other_smethod_coriolis_meter,OTHER::sMethod:coriolis meter,custom,2,1
GLOBmeas_1624,other_smethod_crystallized_binary_mixture_and_third_component_added_until_equil_point_of_solid_phase_disappearance,OTHER::sMethod:crystallized binary mixture and third component added until equil. point of solid phase disappearance,custom,2,1
GLOBmeas_1625,other_smethod_cyberscan_con500_conductivity_meter,OTHER::sMethod:CyberScan CON500 conductivity meter,custom,2,1
GLOBmeas_1626,other_smethod_derived_from_relative_static_permittivity_measurements_of_the_liquid_and_solid_states,OTHER::sMethod:Derived from relative static permittivity measurements of the liquid and solid states,custom,2,1
GLOBmeas_1627,other_smethod_gas_pipette,OTHER::sMethod:Gas pipette,custom,2,1
GLOBmeas_1628,other_smethod_gravimetric,OTHER::sMethod:Gravimetric,custom,2,1
GLOBmeas_1629,other_smethod_impedance_gain_phase_analyzer,OTHER::sMethod:impedance/gain phase analyzer,custom,2,1
GLOBmeas_1630,other_smethod_isoperibol,OTHER::sMethod:isoperibol,custom,2,1
GLOBmeas_1631,other_smethod_qcond_2400_vwr_international_cell_constant_1_05,"OTHER::sMethod:Qcond 2400 VWR international; cell constant, 1.05",custom,2,1
GLOBmeas_1632,other_smethod_static_cailletet_method,OTHER:::sMethod:static Cailletet method,custom,2,2
GLOBmeas_1633,other_smethod_unknown,OTHER::sMethod:UNKNOWN,custom,2,1
GLOBmeas_1634,other_smethod_uv_vis_spectrophotometry,OTHER::sMethod:UV-vis spectrophotometry,custom,2,1
GLOBmeas_1635,other_smethod_vibrating_tube,OTHER::sMethod:Vibrating Tube,custom,2,1
GLOBmeas_1636,other_smethod_visual_observation,OTHER::sMethod:Visual Observation,custom,2,2
GLOBmeas_1637,other_ufactor_0_25_smethod_wilhelmy_plate_method,OTHER::UFactor:0.25:sMethod:Wilhelmy plate method,custom,2,2
GLOBmeas_1638,other_ufactor_12_smethod_gravimetric,OTHER:UFactor:12:sMethod:gravimetric,custom,2,1
GLOBmeas_1639,other_ufactor_16_smethod_synthetic_method,OTHER:UFactor:16:sMethod:synthetic method,custom,2,1
GLOBmeas_1640,other_ufactor_2_smethod_solution_calorimetry,OTHER:UFactor:2:sMethod:Solution calorimetry,custom,2,1
GLOBmeas_1641,other_ufactor_4_smethod_water_mass_boiled_off,OTHER:UFactor:4:sMethod:Water mass boiled off,custom,2,1
GLOBmeas_1642,other_ufactor_6_smethod_brookfield_digital_viscometer,OTHER:UFactor:6:sMethod:Brookfield Digital Viscometer,custom,2,1
GLOBmeas_1643,other_ufactor_8_smethod_water_mass_boiled_off,OTHER:UFactor:8:sMethod:Water mass boiled off,custom,2,1
GLOBmeas_1644,pellet_size_and_mass,pellet size and mass,custom,2,1
GLOBmeas_1645,photoacoustic_measurements,Photoacoustic measurements,custom,2,1
GLOBmeas_1646,phywe_conductometer,Phywe conductometer,custom,2,1
GLOBmeas_1647,piesom,PIESOM,custom,2,1
GLOBmeas_1648,plasma_optical_emission_spectrometry_and_ion_chromotography,plasma-optical emission spectrometry and ion chromotography,custom,2,1
GLOBmeas_1649,platinum_resistance_thermometry,Platinum resistance thermometry,custom,2,1
GLOBmeas_1650,polarographic_probe,Polarographic probe,custom,2,2
GLOBmeas_1651,polynomial_fitting_of_k_p_data,Polynomial fitting of K-p data,custom,2,1
GLOBmeas_1652,polythermal_method,polythermal method,custom,2,1
GLOBmeas_1653,potentiometric_in_an_electrochemical_cell,potentiometric in an electrochemical cell,custom,2,1
GLOBmeas_1654,potentiometric_titration_with_bacl2,potentiometric titration with BaCl2,custom,2,1
GLOBmeas_1655,powc_ufactor_4,POWC:UFactor:4,custom,2,1
GLOBmeas_1656,powc_ufactor_8,POWC:UFactor:8,custom,2,1
GLOBmeas_1657,pressure_change_measurement,Pressure Change Measurement,custom,2,1
GLOBmeas_1658,pressure_change_or_dissolution,pressure change or dissolution,custom,2,1
GLOBmeas_1659,pressure_decay,pressure decay,custom,2,1
GLOBmeas_1660,pressure_drop_and_mass_balance,pressure drop and mass balance,custom,2,1
GLOBmeas_1661,pressure_drop_isochoric_method,Pressure drop isochoric method,custom,2,1
GLOBmeas_1662,pycnom_airbuo_ufactor_16,PYCNOM:airbuo:UFactor:16,custom,2,1
GLOBmeas_1663,quartz_resonator_viscometer,quartz resonator viscometer,custom,2,1
GLOBmeas_1664,radial_heat_flow_method,Radial Heat Flow Method,custom,2,1
GLOBmeas_1665,rayleigh_distillation_circulation_still,"Rayleigh distillation, circulation still",custom,2,1
GLOBmeas_1666,rayleigh_light_scatter,Rayleigh light scatter,custom,2,1
GLOBmeas_1667,relaxation_calorimetry_dsc,relaxation calorimetry + DSC,custom,2,1
GLOBmeas_1668,relaxation_method,Relaxation method,custom,2,1
GLOBmeas_1669,relaxation_time,Relaxation time,custom,2,1
GLOBmeas_1670,resonance_method,Resonance method,custom,2,1
GLOBmeas_1671,reverse_titration_using_sodium_tetraphenylboron_and_quaternary_ammonium_salt,reverse titration using sodium tetraphenylboron and quaternary ammonium salt,custom,2,1
GLOBmeas_1672,rotating_body_viscometer_for_gases,rotating-body viscometer for gases,custom,2,1
GLOBmeas_1673,rotating_cylinder_viscometer,rotating cylinder viscometer,custom,2,1
GLOBmeas_1674,rotating_cylinders,rotating cylinders,custom,2,1
GLOBmeas_1675,rotational,Rotational,custom,2,1
GLOBmeas_1676,rotational_viscometer,rotational viscometer,custom,2,1
GLOBmeas_1677,rudolph_j357_automatic_digital_refractomet,Rudolph J357 Automatic Digital Refractomet,custom,2,1
GLOBmeas_1678,salt_concentrations_were_determined_by_chemical_analysis,salt concentrations were determined by chemical analysis,custom,2,1
GLOBmeas_1679,same_ufactor_16,SAME:UFactor:16,custom,2,1
GLOBmeas_1680,samples_were_collected_by_depressurization_and_expansion_into_glass_traps_by_using_manually_operated_valves,samples were collected by depressurization and expansion into glass traps by using manually operated valves.,custom,2,1
GLOBmeas_1681,scaling_laws,scaling laws,custom,2,1
GLOBmeas_1682,schreinemarkers,Schreinemarkers,custom,2,1
GLOBmeas_1683,sdsc_ufactor_3,SDSC:UFactor:3,custom,2,1
GLOBmeas_1684,shake_flask_with_hplc_uv,Shake flask with HPLC/UV,custom,2,1
GLOBmeas_1685,shedlovsky_type_conductance_cell,Shedlovsky-type conductance cell,custom,2,1
GLOBmeas_1686,siemens_ultrasonic_flowmeter,Siemens ultrasonic flowmeter,custom,2,1
GLOBmeas_1687,sls,SLS,custom,2,1
GLOBmeas_1688,smallad_ufactor_32,SMALLAD:UFactor:32,custom,2,1
GLOBmeas_1689,solubility,Solubility,custom,2,1
GLOBmeas_1690,solubilty_from_gas_volume_and_solute_amount,solubilty from gas volume and solute amount,custom,2,1
GLOBmeas_1691,specific_gravity_balance,Specific gravity balance,custom,2,1
GLOBmeas_1692,specific_weighing_bottle_method,specific weighing bottle method,custom,2,1
GLOBmeas_1693,spectrometrt,spectrometrt,custom,2,1
GLOBmeas_1694,speicific_gravity_balance,Speicific gravity balance,custom,2,1
GLOBmeas_1695,sphere_ufactor_12,SPHERE:UFactor:12,custom,2,1
GLOBmeas_1696,spin_echo,spin-echo,custom,2,1
GLOBmeas_1697,stated_elsewhere,stated elsewhere,custom,2,1
GLOBmeas_1698,static_equilibrium_still_method,Static equilibrium still method,custom,2,1
GLOBmeas_1699,static_solubility_measurement,Static solubility measurement,custom,2,1
GLOBmeas_1700,std,STD,custom,2,1
GLOBmeas_1701,stirred_equilbrium_cell,Stirred Equilbrium Cell,custom,2,1
GLOBmeas_1702,stuart_scientific_smp2_calibrated_apparatus,stuart scientific smp2 calibrated apparatus,custom,2,1
GLOBmeas_1703,taylor_ufactor_0_5,TAYLOR:UFactor:0.5,custom,2,1
GLOBmeas_1704,tecator_1035_automatic_kjeltec_analyser,Tecator 1035 Automatic Kjeltec Analyser,custom,2,1
GLOBmeas_1705,testo_350_flue_gas_analyzer,testo 350 flue gas analyzer,custom,2,1
GLOBmeas_1706,thermal_relaxation_technique,Thermal relaxation technique,custom,2,1
GLOBmeas_1707,thermo_orion_145a_conductivity_meter,Thermo Orion 145A Conductivity Meter,custom,2,1
GLOBmeas_1708,tian_calvet_differential_microcalorimeter,Tian-Calvet differential microcalorimeter,custom,2,1
GLOBmeas_1709,titr_ufactor_3,TITR:UFactor:3,custom,2,1
GLOBmeas_1710,titr_ufactor_64,TITR:UFactor:64,custom,2,1
GLOBmeas_1711,titration_gravimetry,titration + gravimetry,custom,2,1
GLOBmeas_1712,titrc_ufactor_2,TITRC:UFactor:2,custom,2,1
GLOBmeas_1713,torsion_effucion,Torsion-effucion,custom,2,1
GLOBmeas_1714,torsion_pendulum_method,Torsion pendulum method,custom,2,1
GLOBmeas_1715,tpx_ufactor_8,TPX:UFactor:8,custom,2,1
GLOBmeas_1716,transformer_ratio_arm_bridge_with_a_3_terminal_dielectric_cell,transformer ratio-arm bridge with a 3-terminal dielectric cell,custom,2,1
GLOBmeas_1717,transmitted_light_intensity,transmitted light intensity,custom,2,1
GLOBmeas_1718,transpir_ufactor_0_5,TRANSPIR:UFactor:0.5,custom,2,1
GLOBmeas_1719,trap_and_weigh_eluted_solutes,Trap and weigh eluted solutes,custom,2,1
GLOBmeas_1720,triden,TRIDEN,custom,2,1
GLOBmeas_1721,triple_pt_cell,triple pt. cell,custom,2,1
GLOBmeas_1722,twin_calvet,Twin Calvet,custom,2,1
GLOBmeas_1723,twinebu_ufactor_2,TWINEBU:UFactor:2,custom,2,1
GLOBmeas_1724,two_capillary_method_based_on_the_hagen_poiseuille_theory,two-capillary method based on the Hagen-Poiseuille Theory,custom,2,1
GLOBmeas_1725,tx_ufactor_2,TX:UFactor:2,custom,2,1
GLOBmeas_1726,uv_absorption,UV absorption,custom,2,1
GLOBmeas_1727,uv_spectrophotometer_analysis_of_solute_and_gas_volume,UV spectrophotometer analysis of solute and gas volume,custom,2,1
GLOBmeas_1728,uv_spectrophotometry_and_calibration_curve,UV spectrophotometry and calibration curve,custom,2,1
GLOBmeas_1729,uv_spectroscopy_and_titration,UV spectroscopy and titration,custom,2,1
GLOBmeas_1730,uv_vis_spectrometer_calibration_curve,UV-vis spectrometer - calibration curve,custom,2,1
GLOBmeas_1731,uv_vis_spectrophotometer_calibration_data,UV-Vis spectrophotometer calibration data,custom,2,1
GLOBmeas_1732,uv_visible_equipment,UV-visible equipment,custom,2,1
GLOBmeas_1733,vacuum_distillation,vacuum distillation,custom,2,1
GLOBmeas_1734,vacuum_rotary_evaporator,Vacuum Rotary Evaporator,custom,2,1
GLOBmeas_1735,vacuum_sublimation_drop_method,Vacuum sublimation drop method,custom,2,1
GLOBmeas_1736,vapor_pressure_osmometer_knauer_k_7000,Vapor pressure osmometer - Knauer K-7000,custom,2,1
GLOBmeas_1737,vapor_pressure_osmometery_method,vapor pressure osmometery method,custom,2,1
GLOBmeas_1738,vapor_pressure_osmometry_knauer_k_7000,Vapor-pressure osmometry (Knauer K-7000),custom,2,1
GLOBmeas_1739,vibrating_plate_method,vibrating plate method,custom,2,1
GLOBmeas_1740,vibrating_wire_apparatus,vibrating-wire apparatus,custom,2,1
GLOBmeas_1741,vibtub_mpoint_ufactor_2,VIBTUB:mpoint:UFactor:2,custom,2,1
GLOBmeas_1742,vibtub_mpoint_ufactor_8,VIBTUB:mpoint:UFactor:8,custom,2,1
GLOBmeas_1743,vibtub_ufactor_10,VIBTUB:UFactor:10,custom,2,1
GLOBmeas_1744,vibtub_ufactor_1000,VIBTUB:UFactor:1000,custom,2,1
GLOBmeas_1745,vibtub_ufactor_256,VIBTUB:UFactor:256,custom,2,1
GLOBmeas_1746,vibwir_ufactor_0_5,VIBWIR:UFactor:0.5,custom,2,1
GLOBmeas_1747,view_cell_method,View Cell Method,custom,2,1
GLOBmeas_1748,view_cell_with_pressure_adjustment,View cell with pressure adjustment,custom,2,1
GLOBmeas_1749,visobs_ufactor_24,VISOBS:UFactor:24,custom,2,1
GLOBmeas_1750,visual_cloud_point,visual - cloud point,custom,2,1
GLOBmeas_1751,visual_detection_of_phase_boundary,visual detection of phase boundary,custom,2,1
GLOBmeas_1752,visual_observation_of_a_second_phase,Visual observation of a second phase,custom,2,1
GLOBmeas_1753,visual_observation_of_could_point_with_volume_change,visual observation of could point with volume change,custom,2,1
GLOBmeas_1754,visual_observation_of_small_bubble,visual observation of small bubble,custom,2,1
GLOBmeas_1755,vle_cell,VLE Cell,custom,2,1
GLOBmeas_1756,volume_and_mass_of_phase,Volume and mass of phase,custom,2,2
GLOBmeas_1757,volumetric_based_static_apparatus,Volumetric based static apparatus,custom,2,1
GLOBmeas_1758,wet_flow_meter,wet flow meter,custom,2,1
GLOBmeas_1759,wet_residue_method,wet residue method,custom,2,1
GLOBmeas_1760,wheatstone_bridge_equipment,Wheatstone bridge equipment,custom,2,1
GLOBmeas_1761,wihelmy_plate_method,Wihelmy Plate Method,custom,2,1
GLOBmeas_1762,x_ray_view_cell,X-ray View cell,custom,2,2
GLOBmeas_1763,298_15,298.15,custom,1,1
GLOBmeas_1764,2_term_dubye_huckel,2 term dubye huckel,custom,1,1
GLOBmeas_1765,4_l_gasometer_vinci_technologies,4-L gasometer (Vinci Technologies),custom,1,1
GLOBmeas_1766,abbe_dt_0_01_dt_0_01,ABBE:dT:0.01:dT:0.01,custom,1,1
