comp_num_id,comp_id,inchi_key,common_name,formula,smiles,standard_inchi,n_papers
GLOBcomp_2619,choline_lactate,MIFGTXFTLQVWJW-UHFFFAOYSA-M,choline lactate,C8H19NO4,CC(O)C(=O)[O-].C[N+](C)(C)CCO,"InChI=1S/C5H14NO.C3H6O3/c1-6(2,3)4-5-7;1-2(4)3(5)6/h7H,4-5H2,1-3H3;2,4H,1H3,(H,5,6)/q+1;/p-1",2
GLOBcomp_2620,(1s)-(+)-10-camphorsulfonic_acid,MIOPJNTWMNEORI-GMSGAONNSA-N,(1S)-(+)-10-camphorsulfonic acid,C10H16O4S,CC1(C)[C@@H]2CC[C@@]1(CS(=O)(=O)O)C(=O)C2,"InChI=1S/C10H16O4S/c1-9(2)7-3-4-10(9,8(11)5-7)6-15(12,13)14/h7H,3-6H2,1-2H3,(H,12,13,14)/t7-,10-/m1/s1",2
GLOBcomp_2621,n-(3-chloro-2-pyridinyl)benzenesulfonamide,MIPCZELJNQPXAK-UHFFFAOYSA-N,N-(3-chloro-2-pyridinyl)benzenesulfonamide,C11H9ClN2O2S,O=S(=O)(Nc1ncccc1Cl)c1ccccc1,"InChI=1S/C11H9ClN2O2S/c12-10-7-4-8-13-11(10)14-17(15,16)9-5-2-1-3-6-9/h1-8H,(H,13,14)",2
GLOBcomp_2622,"1-butyl-3-methylimidazolium_1,1,2-trifluoro-2-(trifluoromethoxy)ethanesulfonate",MIQNTLMZSDFZQY-UHFFFAOYSA-M,"1-butyl-3-methylimidazolium 1,1,2-trifluoro-2-(trifluoromethoxy)ethanesulfonate",C11H16F6N2O4S,CCCCn1cc[n+](C)c1.O=S(=O)([O-])C(F)(F)C(F)OC(F)(F)F,"InChI=1S/C8H15N2.C3H2F6O4S/c1-3-4-5-10-7-6-9(2)8-10;4-1(13-3(7,8)9)2(5,6)14(10,11)12/h6-8H,3-5H2,1-2H3;1H,(H,10,11,12)/q+1;/p-1",2
GLOBcomp_2623,"5,10,15,20-tetraphenylporphyrin_manganese(iii)_chloride",MIUMWNDEIWVIEG-YKKPBKTHSA-M,"5,10,15,20-tetraphenylporphyrin manganese(III) chloride",C44H28ClMnN4,C1=Cc2nc1c(-c1ccccc1)c1ccc([n-]1)c(-c1ccccc1)c1nc(c(-c3ccccc3)c3ccc([n-]3)c2-c2ccccc2)C=C1.[Cl-].[Mn+3],"InChI=1S/C44H28N4.ClH.Mn/c1-5-13-29(14-6-1)41-33-21-23-35(45-33)42(30-15-7-2-8-16-30)37-25-27-39(47-37)44(32-19-11-4-12-20-32)40-28-26-38(48-40)43(31-17-9-3-10-18-31)36-24-22-34(41)46-36;;/h1-28H;1H;/q-2;;+3/p-1/b41-33-,41-34-,42-35-,42-37-,43-36-,43-38-,44-39-,44-40-;;",2
GLOBcomp_2624,"(acetylacetonato)(1,5-cyclooctadiene)iridium(i)",MLBKOCHQUOYZLL-GCOBPYNFSA-N,"(acetylacetonato)(1,5-cyclooctadiene)iridium(I)",C13H19IrO2,C1=C\CC/C=C\CC/1.CC(=O)[CH-]C(C)=O.[Ir+],"InChI=1S/C8H12.C5H7O2.Ir/c1-2-4-6-8-7-5-3-1;1-4(6)3-5(2)7;/h1-2,7-8H,3-6H2;3H,1-2H3;/q;-1;+1/b2-1-,8-7-;;",2
GLOBcomp_2625,tetradecanenitrile,MLRCLPRHEOPXLL-UHFFFAOYSA-N,tetradecanenitrile,C14H27N,CCCCCCCCCCCCCC#N,"InChI=1S/C14H27N/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15/h2-13H2,1H3",2
GLOBcomp_2626,(e)-2-butenal,MLUCVPSAIODCQM-NSCUHMNNSA-N,(E)-2-butenal,C4H6O,C/C=C/C=O,"InChI=1S/C4H6O/c1-2-3-4-5/h2-4H,1H3/b3-2+",2
GLOBcomp_2627,aniline_hydrochloride,MMCPOSDMTGQNKG-UHFFFAOYSA-N,aniline hydrochloride,C6H8ClN,Cl.Nc1ccccc1,"InChI=1S/C6H7N.ClH/c7-6-4-2-1-3-5-6;/h1-5H,7H2;1H",2
GLOBcomp_2628,praseodymium_oxide_(pr2o3),MMKQUGHLEMYQSG-UHFFFAOYSA-N,praseodymium oxide (Pr2O3),O3Pr2,[O-2].[O-2].[O-2].[Pr+3].[Pr+3],InChI=1S/3O.2Pr/q3*-2;2*+3,2
GLOBcomp_2629,n-tetradecyl-hydroxyethyl-dimethyl_ammonium_bromide,MMLQBVOCVBSUPY-UHFFFAOYSA-M,N-tetradecyl-hydroxyethyl-dimethyl ammonium bromide,C18H40BrNO,CCCCCCCCCCCCCC[N+](C)(C)CCO.[Br-],"InChI=1S/C18H40NO.BrH/c1-4-5-6-7-8-9-10-11-12-13-14-15-16-19(2,3)17-18-20;/h20H,4-18H2,1-3H3;1H/q+1;/p-1",2
GLOBcomp_2630,"4-nitro-1,2-benzenedicarboxylic_acid_anhydride",MMVIDXVHQANYAE-UHFFFAOYSA-N,"4-nitro-1,2-benzenedicarboxylic acid anhydride",C8H3NO5,O=C1OC(=O)c2cc([N+](=O)[O-])ccc21,InChI=1S/C8H3NO5/c10-7-5-2-1-4(9(12)13)3-6(5)8(11)14-7/h1-3H,2
GLOBcomp_2631,aceclofenac,MNIPYSSQXLZQLJ-UHFFFAOYSA-N,Aceclofenac,C16H13Cl2NO4,O=C(O)COC(=O)Cc1ccccc1Nc1c(Cl)cccc1Cl,"InChI=1S/C16H13Cl2NO4/c17-11-5-3-6-12(18)16(11)19-13-7-2-1-4-10(13)8-15(22)23-9-14(20)21/h1-7,19H,8-9H2,(H,20,21)",2
GLOBcomp_2632,etoricoxib,MNJVRJDLRVPLFE-UHFFFAOYSA-N,etoricoxib,C18H15ClN2O2S,Cc1ccc(-c2ncc(Cl)cc2-c2ccc(S(C)(=O)=O)cc2)cn1,"InChI=1S/C18H15ClN2O2S/c1-12-3-4-14(10-20-12)18-17(9-15(19)11-21-18)13-5-7-16(8-6-13)24(2,22)23/h3-11H,1-2H3",2
GLOBcomp_2633,"1,1,3,3-tetramethyl-2-thiourea",MNOILHPDHOHILI-UHFFFAOYSA-N,"1,1,3,3-tetramethyl-2-thiourea",C5H12N2S,CN(C)C(=S)N(C)C,InChI=1S/C5H12N2S/c1-6(2)5(8)7(3)4/h1-4H3,2
GLOBcomp_2634,3-(hydroxy(phenyl)phosphoryl)propanoic_acid,MORLYCDUFHDZKO-UHFFFAOYSA-N,3-(hydroxy(phenyl)phosphoryl)propanoic acid,C9H11O4P,O=C(O)CCP(=O)(O)c1ccccc1,"InChI=1S/C9H11O4P/c10-9(11)6-7-14(12,13)8-4-2-1-3-5-8/h1-5H,6-7H2,(H,10,11)(H,12,13)",2
GLOBcomp_2635,"1h,1h-perfluoroundecan-1-ol",MPAMAEMOVKLPRB-UHFFFAOYSA-N,"1H,1H-perfluoroundecan-1-ol",C11H3F21O,OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,"InChI=1S/C11H3F21O/c12-2(13,1-33)3(14,15)4(16,17)5(18,19)6(20,21)7(22,23)8(24,25)9(26,27)10(28,29)11(30,31)32/h33H,1H2",2
GLOBcomp_2636,magnesium_perchlorate,MPCRDALPQLDDFX-UHFFFAOYSA-L,magnesium perchlorate,Cl2MgO8,[Mg+2].[O-][Cl+3]([O-])([O-])[O-].[O-][Cl+3]([O-])([O-])[O-],"InChI=1S/2ClHO4.Mg/c2*2-1(3,4)5;/h2*(H,2,3,4,5);/q;;+2/p-2",2
GLOBcomp_2637,platinum_telluride_(ptte),MPRJSHVMCOCCGG-UHFFFAOYSA-N,platinum telluride (PtTe),PtTe,[Pt].[Te],InChI=1S/Pt.Te,2
GLOBcomp_2638,7-hydroxyflavone,MQGPSCMMNJKMHQ-UHFFFAOYSA-N,7-hydroxyflavone,C15H10O3,O=c1cc(-c2ccccc2)oc2cc(O)ccc12,"InChI=1S/C15H10O3/c16-11-6-7-12-13(17)9-14(18-15(12)8-11)10-4-2-1-3-5-10/h1-9,16H",2
GLOBcomp_2639,paroxetine_hydrochloride_hemihydrate,MQZOATSIFWSKKT-OASXIEIISA-N,paroxetine hydrochloride hemihydrate,C38H44Cl2F2N2O7,Cl.Cl.Fc1ccc([C@@H]2CCNC[C@H]2COc2ccc3c(c2)OCO3)cc1.Fc1ccc([C@@H]2CCNC[C@H]2COc2ccc3c(c2)OCO3)cc1.O,"InChI=1S/2C19H20FNO3.2ClH.H2O/c2*20-15-3-1-13(2-4-15)17-7-8-21-10-14(17)11-22-16-5-6-18-19(9-16)24-12-23-18;;;/h2*1-6,9,14,17,21H,7-8,10-12H2;2*1H;1H2/t2*14-,17-;;;/m00.../s1",2
GLOBcomp_2640,dichlorosilane,MROCJMGDEKINLD-UHFFFAOYSA-N,dichlorosilane,Cl2H2Si,Cl[SiH2]Cl,InChI=1S/Cl2H2Si/c1-3-2/h3H2,2
GLOBcomp_2641,n-(4-bromophenyl)acetamide,MSLICLMCQYQNPK-UHFFFAOYSA-N,N-(4-bromophenyl)acetamide,C8H8BrNO,CC(O)=Nc1ccc(Br)cc1,"InChI=1S/C8H8BrNO/c1-6(11)10-8-4-2-7(9)3-5-8/h2-5H,1H3,(H,10,11)",2
GLOBcomp_2642,1-methyl-1-(3-(trimethylammonio)propyl)piperidinium_dicyanamide,MSQMGCHJOFALFJ-UHFFFAOYSA-N,1-methyl-1-(3-(trimethylammonio)propyl)piperidinium dicyanamide,C16H28N8,C[N+](C)(C)CCC[N+]1(C)CCCCC1.N#C[N-]C#N.N#C[N-]C#N,"InChI=1S/C12H28N2.2C2N3/c1-13(2,3)9-8-12-14(4)10-6-5-7-11-14;2*3-1-5-2-4/h5-12H2,1-4H3;;/q+2;2*-1",2
GLOBcomp_2643,heptylcyclohexane,MSTLSCNJAHAQNU-UHFFFAOYSA-N,heptylcyclohexane,C13H26,CCCCCCCC1CCCCC1,"InChI=1S/C13H26/c1-2-3-4-5-7-10-13-11-8-6-9-12-13/h13H,2-12H2,1H3",2
GLOBcomp_2644,germanium_diselenide,MSYCIDIHTVLOTG-UHFFFAOYSA-N,germanium diselenide,GeSe2,[Ge+4].[Se-2].[Se-2],InChI=1S/Ge.2Se/q+4;2*-2,2
GLOBcomp_2645,(4-(trifluoromethyl)phenyl)-[3-thia-1-aza-bicyclo[3.3.1]non-2-ylidene]amine,MTKOFXNCXFASBC-UHFFFAOYSA-N,(4-(trifluoromethyl)phenyl)-[3-thia-1-aza-bicyclo[3.3.1]non-2-ylidene]amine,C14H15F3N2S,FC(F)(F)c1ccc(N=C2SCC3CCCN2C3)cc1,"InChI=1S/C14H15F3N2S/c15-14(16,17)11-3-5-12(6-4-11)18-13-19-7-1-2-10(8-19)9-20-13/h3-6,10H,1-2,7-9H2",2
GLOBcomp_2646,diethanolamine_pentanoate,MTNKOHKCKZMPFC-UHFFFAOYSA-N,diethanolamine pentanoate,C9H21NO4,CCCCC(=O)O.OCCNCCO,"InChI=1S/C5H10O2.C4H11NO2/c1-2-3-4-5(6)7;6-3-1-5-2-4-7/h2-4H2,1H3,(H,6,7);5-7H,1-4H2",2
GLOBcomp_2647,tetrabutylammonium_heptadecafluorooctanesulfonate,MUOQTHSUZGSHGW-UHFFFAOYSA-M,tetrabutylammonium heptadecafluorooctanesulfonate,C24H36F17NO3S,CCCC[N+](CCCC)(CCCC)CCCC.O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,"InChI=1S/C16H36N.C8HF17O3S/c1-5-9-13-17(14-10-6-2,15-11-7-3)16-12-8-4;9-1(10,3(13,14)5(17,18)7(21,22)23)2(11,12)4(15,16)6(19,20)8(24,25)29(26,27)28/h5-16H2,1-4H3;(H,26,27,28)/q+1;/p-1",2
GLOBcomp_2648,tri-2-methylbutyl_phosphate,MVHXVVAQXIBWBU-UHFFFAOYSA-N,tri-2-methylbutyl phosphate,C15H33O4P,CCC(C)COP(=O)(OCC(C)CC)OCC(C)CC,"InChI=1S/C15H33O4P/c1-7-13(4)10-17-20(16,18-11-14(5)8-2)19-12-15(6)9-3/h13-15H,7-12H2,1-6H3",2
GLOBcomp_2649,3-ethyl-1-methyl-1h-imidazolium_dl-threoninate,MWRHCIMYGVNLMY-RCROYASPSA-M,3-ethyl-1-methyl-1H-imidazolium DL-threoninate,C10H19N3O3,CCn1cc[n+](C)c1.C[C@@H](O)[C@H](N)C(=O)[O-],"InChI=1S/C6H11N2.C4H9NO3/c1-3-8-5-4-7(2)6-8;1-2(6)3(5)4(7)8/h4-6H,3H2,1-2H3;2-3,6H,5H2,1H3,(H,7,8)/q+1;/p-1/t;2-,3+/m.1/s1",2
GLOBcomp_2650,2'-deoxyuridine,MXHRCPNRJAMMIM-SHYZEUOFSA-N,2'-deoxyuridine,C9H12N2O5,O=c1nc(O)ccn1[C@H]1C[C@H](O)[C@@H](CO)O1,"InChI=1S/C9H12N2O5/c12-4-6-5(13)3-8(16-6)11-2-1-7(14)10-9(11)15/h1-2,5-6,8,12-13H,3-4H2,(H,10,14,15)/t5-,6+,8+/m0/s1",2
GLOBcomp_2651,"6-chloro-n-ethyl-n'-(1-methylethyl)-1,3,5-triazine-2,4-diamine",MXWJVTOOROXGIU-UHFFFAOYSA-N,"6-chloro-N-ethyl-N'-(1-methylethyl)-1,3,5-triazine-2,4-diamine",C8H14ClN5,CCN=c1nc(Cl)[nH]c(=NC(C)C)[nH]1,"InChI=1S/C8H14ClN5/c1-4-10-7-12-6(9)13-8(14-7)11-5(2)3/h5H,4H2,1-3H3,(H2,10,11,12,13,14)",2
GLOBcomp_2652,"4,6-dimethyldibenzo[b,d]thiophene",MYAQZIAVOLKEGW-UHFFFAOYSA-N,"4,6-dimethyldibenzo[b,d]thiophene",C14H12S,Cc1cccc2c1sc1c(C)cccc12,"InChI=1S/C14H12S/c1-9-5-3-7-11-12-8-4-6-10(2)14(12)15-13(9)11/h3-8H,1-2H3",2
GLOBcomp_2653,"1-(2-hydroxyethyl)-3-methyl-1h-imidazolium_2,2,2-trifluoroacetate",NBPXQMVKUZKMIE-UHFFFAOYSA-M,"1-(2-hydroxyethyl)-3-methyl-1H-imidazolium 2,2,2-trifluoroacetate",C8H11F3N2O3,C[n+]1ccn(CCO)c1.O=C([O-])C(F)(F)F,"InChI=1S/C6H11N2O.C2HF3O2/c1-7-2-3-8(6-7)4-5-9;3-2(4,5)1(6)7/h2-3,6,9H,4-5H2,1H3;(H,6,7)/q+1;/p-1",2
GLOBcomp_2654,"hexanoic_acid,_hexyl_ester",NCDCLPBOMHPFCV-UHFFFAOYSA-N,"hexanoic acid, hexyl ester",C12H24O2,CCCCCCOC(=O)CCCCC,"InChI=1S/C12H24O2/c1-3-5-7-9-11-14-12(13)10-8-6-4-2/h3-11H2,1-2H3",2
GLOBcomp_2655,dehydroepiandrosterone_acetate,NCMZQTLCXHGLOK-ZKHIMWLXSA-N,dehydroepiandrosterone acetate,C21H30O3,CC(=O)O[C@H]1CC[C@@]2(C)C(=CC[C@@H]3[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]32)C1,"InChI=1S/C21H30O3/c1-13(22)24-15-8-10-20(2)14(12-15)4-5-16-17-6-7-19(23)21(17,3)11-9-18(16)20/h4,15-18H,5-12H2,1-3H3/t15-,16-,17-,18-,20-,21-/m0/s1",2
GLOBcomp_2656,2-methylcyclohexanol,NDVWOBYBJYUSMF-UHFFFAOYSA-N,2-methylcyclohexanol,C7H14O,CC1CCCCC1O,"InChI=1S/C7H14O/c1-6-4-2-3-5-7(6)8/h6-8H,2-5H2,1H3",2
GLOBcomp_2657,(4-methylphenyl)-[3-thia-1-aza-bicyclo[3.3.1]non-2-ylidene]amine,NEARVLGCMUZNOO-UHFFFAOYSA-N,(4-methylphenyl)-[3-thia-1-aza-bicyclo[3.3.1]non-2-ylidene]amine,C14H18N2S,Cc1ccc(N=C2SCC3CCCN2C3)cc1,"InChI=1S/C14H18N2S/c1-11-4-6-13(7-5-11)15-14-16-8-2-3-12(9-16)10-17-14/h4-7,12H,2-3,8-10H2,1H3",2
GLOBcomp_2658,ethyldiisopropylammonium_formate,NEMXKYUFIKIXOQ-UHFFFAOYSA-N,ethyldiisopropylammonium formate,C9H21NO2,CCN(C(C)C)C(C)C.O=CO,"InChI=1S/C8H19N.CH2O2/c1-6-9(7(2)3)8(4)5;2-1-3/h7-8H,6H2,1-5H3;1H,(H,2,3)",2
GLOBcomp_2659,"dipentyl_2,2'-oxydiacetate",NEQZPYLWVJNMHS-UHFFFAOYSA-N,"dipentyl 2,2'-oxydiacetate",C14H26O5,CCCCCOC(=O)COCC(=O)OCCCCC,"InChI=1S/C14H26O5/c1-3-5-7-9-18-13(15)11-17-12-14(16)19-10-8-6-4-2/h3-12H2,1-2H3",2
GLOBcomp_2660,choline_dicyanamide,NGKRPXJMOLQFTR-UHFFFAOYSA-N,choline dicyanamide,C7H14N4O,C[N+](C)(C)CCO.N#C[N-]C#N,"InChI=1S/C5H14NO.C2N3/c1-6(2,3)4-5-7;3-1-5-2-4/h7H,4-5H2,1-3H3;/q+1;-1",2
GLOBcomp_2661,"n-ethyl-n,n-dimethyl-2-methoxyethylammonium_bis(trifluoromethylsulfonyl)imide",NGLLWWMHAWYWLY-UHFFFAOYSA-N,"N-ethyl-N,N-dimethyl-2-methoxyethylammonium bis(trifluoromethylsulfonyl)imide",C9H18F6N2O5S2,CC[N+](C)(C)CCOC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"InChI=1S/C7H18NO.C2F6NO4S2/c1-5-8(2,3)6-7-9-4;3-1(4,5)14(10,11)9-15(12,13)2(6,7)8/h5-7H2,1-4H3;/q+1;-1",2
GLOBcomp_2662,3-hydroxy-benzamide,NGMMGKYJUWYIIG-UHFFFAOYSA-N,3-hydroxy-benzamide,C7H7NO2,N=C(O)c1cccc(O)c1,"InChI=1S/C7H7NO2/c8-7(10)5-2-1-3-6(9)4-5/h1-4,9H,(H2,8,10)",2
GLOBcomp_2663,1-octylpyridinium_nitrate,NGODQOAMHQTQTQ-UHFFFAOYSA-N,1-octylpyridinium nitrate,C13H22N2O3,CCCCCCCC[n+]1ccccc1.O=[N+]([O-])[O-],"InChI=1S/C13H22N.NO3/c1-2-3-4-5-6-8-11-14-12-9-7-10-13-14;2-1(3)4/h7,9-10,12-13H,2-6,8,11H2,1H3;/q+1;-1",2
GLOBcomp_2664,"ammonium_(2r,3r)-2,3-dihydroxysuccinate",NGPGDYLVALNKEG-OLXYHTOASA-N,"ammonium (2R,3R)-2,3-dihydroxysuccinate",C4H12N2O6,N.N.O=C(O)[C@H](O)[C@@H](O)C(=O)O,"InChI=1S/C4H6O6.2H3N/c5-1(3(7)8)2(6)4(9)10;;/h1-2,5-6H,(H,7,8)(H,9,10);2*1H3/t1-,2-;;/m1../s1",2
GLOBcomp_2665,potassium_2-aminobutanoate,NHSLMKVOYSZTOR-UHFFFAOYSA-M,potassium 2-aminobutanoate,C4H8KNO2,CCC(N)C(=O)[O-].[K+],"InChI=1S/C4H9NO2.K/c1-2-3(5)4(6)7;/h3H,2,5H2,1H3,(H,6,7);/q;+1/p-1",2
GLOBcomp_2666,4-methyldibenzothiophene,NICUQYHIOMMFGV-UHFFFAOYSA-N,4-methyldibenzothiophene,C13H10S,Cc1cccc2c1sc1ccccc12,"InChI=1S/C13H10S/c1-9-5-4-7-11-10-6-2-3-8-12(10)14-13(9)11/h2-8H,1H3",2
GLOBcomp_2667,"1,3-diethyl-1h-imidazol-3-ium_diethyl_phosphate",NILDVBKEQHKFLO-UHFFFAOYSA-M,"1,3-diethyl-1H-imidazol-3-ium diethyl phosphate",C11H23N2O4P,CCOP(=O)([O-])OCC.CCn1cc[n+](CC)c1,"InChI=1S/C7H13N2.C4H11O4P/c1-3-8-5-6-9(4-2)7-8;1-3-7-9(5,6)8-4-2/h5-7H,3-4H2,1-2H3;3-4H2,1-2H3,(H,5,6)/q+1;/p-1",2
GLOBcomp_2668,2-pyrazinecarboxylic_acid,NIPZZXUFJPQHNH-UHFFFAOYSA-N,2-pyrazinecarboxylic acid,C5H4N2O2,O=C(O)c1cnccn1,"InChI=1S/C5H4N2O2/c8-5(9)4-3-6-1-2-7-4/h1-3H,(H,8,9)",2
GLOBcomp_2669,"1h,1h-perfluoro-1-decanol",NIRPXSQCRWXHNZ-UHFFFAOYSA-N,"1H,1H-perfluoro-1-decanol",C10H3F19O,OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,"InChI=1S/C10H3F19O/c11-2(12,1-30)3(13,14)4(15,16)5(17,18)6(19,20)7(21,22)8(23,24)9(25,26)10(27,28)29/h30H,1H2",2
GLOBcomp_2670,cyclopentanamine,NISGSNTVMOOSJQ-UHFFFAOYSA-N,cyclopentanamine,C5H11N,NC1CCCC1,"InChI=1S/C5H11N/c6-5-3-1-2-4-5/h5H,1-4,6H2",2
GLOBcomp_2671,1-ethyl-3-methylimidazolium_l-alaninate,NJYVKYFXBDKITN-WNQIDUERSA-M,1-ethyl-3-methylimidazolium L-alaninate,C9H17N3O2,CCn1cc[n+](C)c1.C[C@H](N)C(=O)[O-],"InChI=1S/C6H11N2.C3H7NO2/c1-3-8-5-4-7(2)6-8;1-2(4)3(5)6/h4-6H,3H2,1-2H3;2H,4H2,1H3,(H,5,6)/q+1;/p-1/t;2-/m.0/s1",2
GLOBcomp_2672,"3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,10-heptadecafluoro-1-decene",NKAMGQZDVMQEJL-UHFFFAOYSA-N,"3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,10-heptadecafluoro-1-decene",C10H3F17,C=CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,"InChI=1S/C10H3F17/c1-2-3(11,12)4(13,14)5(15,16)6(17,18)7(19,20)8(21,22)9(23,24)10(25,26)27/h2H,1H2",2
GLOBcomp_2673,tobramycin,NLVFBUXFDBBNBW-PBSUHMDJSA-N,tobramycin,C18H37N5O9,NC[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H](N)C[C@@H]2N)[C@H](N)C[C@@H]1O,"InChI=1S/C18H37N5O9/c19-3-9-8(25)2-7(22)17(29-9)31-15-5(20)1-6(21)16(14(15)28)32-18-13(27)11(23)12(26)10(4-24)30-18/h5-18,24-28H,1-4,19-23H2/t5-,6+,7+,8-,9+,10+,11-,12+,13+,14-,15+,16-,17+,18+/m0/s1",2
GLOBcomp_2674,ferrous_chloride,NMCUIPGRVMDVDB-UHFFFAOYSA-L,ferrous chloride,Cl2Fe,[Cl-].[Cl-].[Fe+2],InChI=1S/2ClH.Fe/h2*1H;/q;;+2/p-2,2
GLOBcomp_2675,1-methyl-3-hexylimidazolium_perfluorobutanesulfonate,NODHBHDZBHMEGJ-UHFFFAOYSA-M,1-methyl-3-hexylimidazolium perfluorobutanesulfonate,C14H19F9N2O3S,CCCCCCn1cc[n+](C)c1.O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,"InChI=1S/C10H19N2.C4HF9O3S/c1-3-4-5-6-7-12-9-8-11(2)10-12;5-1(6,3(9,10)11)2(7,8)4(12,13)17(14,15)16/h8-10H,3-7H2,1-2H3;(H,14,15,16)/q+1;/p-1",2
GLOBcomp_2676,1-docosanol,NOPFSRXAKWQILS-UHFFFAOYSA-N,1-docosanol,C22H46O,CCCCCCCCCCCCCCCCCCCCCCO,"InChI=1S/C22H46O/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-21-22-23/h23H,2-22H2,1H3",2
GLOBcomp_2677,strontium_cerate_(iv),NOVXTEXUSHFPHY-UHFFFAOYSA-N,strontium cerate (IV),CeO3Sr,[Ce+4].[O-2].[O-2].[O-2].[Sr+2],InChI=1S/Ce.3O.Sr/q+4;3*-2;+2,2
GLOBcomp_2678,azacyclopropane,NOWKCMXCCJGMRR-UHFFFAOYSA-N,azacyclopropane,C2H5N,C1CN1,"InChI=1S/C2H5N/c1-2-3-1/h3H,1-2H2",2
GLOBcomp_2679,diethanolamine_butyrate,NOZOPJKCNHPMNU-UHFFFAOYSA-N,diethanolamine butyrate,C8H19NO4,CCCC(=O)O.OCCNCCO,"InChI=1S/C4H11NO2.C4H8O2/c6-3-1-5-2-4-7;1-2-3-4(5)6/h5-7H,1-4H2;2-3H2,1H3,(H,5,6)",2
GLOBcomp_2680,ethyl(2-hydroxyethyl)dimethylammonium_bromide,NPKGNOMIQQLCSL-UHFFFAOYSA-M,ethyl(2-hydroxyethyl)dimethylammonium bromide,C6H16BrNO,CC[N+](C)(C)CCO.[Br-],"InChI=1S/C6H16NO.BrH/c1-4-7(2,3)5-6-8;/h8H,4-6H2,1-3H3;1H/q+1;/p-1",2
GLOBcomp_2681,methylammonium_chloride,NQMRYBIKMRVZLB-UHFFFAOYSA-N,methylammonium chloride,CH6ClN,CN.Cl,"InChI=1S/CH5N.ClH/c1-2;/h2H2,1H3;1H",2
GLOBcomp_2682,"2,2,2-trifluoroacetamide",NRKYWOKHZRQRJR-UHFFFAOYSA-N,"2,2,2-trifluoroacetamide",C2H2F3NO,N=C(O)C(F)(F)F,"InChI=1S/C2H2F3NO/c3-2(4,5)1(6)7/h(H2,6,7)",2
GLOBcomp_2683,lutetium(iii)_trifluoromethanesulfonate,NRMNRSCGHRWJAK-UHFFFAOYSA-K,lutetium(III) trifluoromethanesulfonate,C3F9LuO9S3,O=S(=O)([O-])C(F)(F)F.O=S(=O)([O-])C(F)(F)F.O=S(=O)([O-])C(F)(F)F.[Lu+3],"InChI=1S/3CHF3O3S.Lu/c3*2-1(3,4)8(5,6)7;/h3*(H,5,6,7);/q;;;+3/p-3",2
GLOBcomp_2684,(4-methoxyphenyl)ethanoic_acid,NRPFNQUDKRYCNX-UHFFFAOYSA-N,(4-methoxyphenyl)ethanoic acid,C9H10O3,COc1ccc(CC(=O)O)cc1,"InChI=1S/C9H10O3/c1-12-8-4-2-7(3-5-8)6-9(10)11/h2-5H,6H2,1H3,(H,10,11)",2
GLOBcomp_2685,"benzoic_acid,_3,4,5-trihydroxy-,_octyl_ester",NRPKURNSADTHLJ-UHFFFAOYSA-N,"benzoic acid, 3,4,5-trihydroxy-, octyl ester",C15H22O5,CCCCCCCCOC(=O)c1cc(O)c(O)c(O)c1,"InChI=1S/C15H22O5/c1-2-3-4-5-6-7-8-20-15(19)11-9-12(16)14(18)13(17)10-11/h9-10,16-18H,2-8H2,1H3",2
GLOBcomp_2686,4'-methoxyacetophenone,NTPLXRHDUXRPNE-UHFFFAOYSA-N,4'-methoxyacetophenone,C9H10O2,COc1ccc(C(C)=O)cc1,"InChI=1S/C9H10O2/c1-7(10)8-3-5-9(11-2)6-4-8/h3-6H,1-2H3",2
GLOBcomp_2687,"tetrahydro-1,3-dimethylimidazo[4,5-d]imidazole-2,5(1h,3h)-dione",NVMPHBRFTZFQPS-UHFFFAOYSA-N,"tetrahydro-1,3-dimethylimidazo[4,5-d]imidazole-2,5(1H,3H)-dione",C6H10N4O2,CN1C(=O)N(C)C2NC(O)=NC21,"InChI=1S/C6H10N4O2/c1-9-3-4(8-5(11)7-3)10(2)6(9)12/h3-4H,1-2H3,(H2,7,8,11)",2
